tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,ss_numberofturbineinuse,ss
2014,2,9,4,3.1,65,4.4,337,0,0,20,0,1,3,10,15771.98667
2014,2,9,5,2.1,65,3.4,336,0,0,20,0,1,3,10,15669.44333
2014,2,9,6,2.2,76,4,343,0,0,20,0,1,4,10,13950.95333
2014,2,9,7,2.3,81,4.7,354,0,0,20,0,1,3,10,17831.80867
2014,2,10,0,4,76,4.4,11,0,0,30,0,1,4,10,16172.04
2014,2,10,1,5.1,81,4.4,18,0,0,30,0,2,4,10,16282.36833
2014,2,10,2,5.2,87,5.7,32,5,0,63,1,2.5,4,10,13030.36333
2014,2,10,3,5.2,92,5.2,41,5,0,63,1,3,4,9.833333333,11550.07433
2014,2,10,4,4.1,86,5.8,42,5,0,71,1,3,4,10,8797.693667
2014,2,10,5,4.2,86,4.6,48,5,0,71,2,3,4,10,7236.239333
2014,2,10,6,4.2,81,5.4,47,1,0,61,2,2.5,4,10,10489.83067
2014,2,10,7,5.3,71,4.5,39,0,0,30,0,2.5,4,10,15898.88533
2014,2,11,0,6.3,70,6,50,5,0,64,1,3,4,10,16501.73033
2014,2,11,1,7.1,66,6.3,57,0,0,30,0,2,4,10,12993.21167
2014,2,11,2,7.1,55,5,45,0,0,30,0,2,4,10,12330.17
2014,2,11,3,6,65,4.1,46,0,0,30,0,2,4,9.666666667,11533.77
2014,2,11,4,6.2,70,4,43,0,0,20,0,1.5,3,9.888888889,9182.878667
2014,2,11,5,5.2,71,2.4,39,0,0,20,0,1.5,3,9.388888889,9254.509333
2014,2,11,6,5.2,76,4.1,26,0,0,30,0,1.5,4,10,7737.617667
2014,2,11,7,5.3,81,3.1,17,0,0,30,0,1,4,10,6324.888667
2014,2,12,0,7.2,60,3.4,7,0,0,20,0,1,3,9.666666667,3984.716
2014,2,12,1,8.1,55,3,24,0,0,20,0,1,3,9.944444444,2236.331
2014,2,12,2,8,55,2.9,24,0,0,30,0,1,3,9,2176.467
2014,2,12,3,7.1,55,3.2,28,0,0,30,0,0.5,3,7.388888889,846.8636667
2014,2,12,4,6.3,61,2.7,48,0,0,21,0,1,3,9,1042.831667
2014,2,12,5,5.1,65,2.2,53,0,0,20,0,1,3,10,2034.084
2014,2,12,6,5.1,70,3.7,41,5,0,30,0,1.5,4,9.888888889,1853.540333
2014,2,12,7,6.3,70,3.5,35,5,0,63,1,1.5,4,7.444444444,515.7473333
2014,2,13,0,7.2,65,4.3,34,0,0,30,0,1.5,4,8.444444444,2704.415333
2014,2,13,1,8.1,56,4.1,42,0,0,30,0,1.5,4,10,5102.400667
2014,2,13,2,9.3,55,5.2,39,0,0,20,0,1.5,3,10,7428.644667
2014,2,13,3,8.3,65,4.3,44,0,0,20,0,1.5,3,10,8620.809333
2014,2,13,4,6.1,70,5.6,48,0,0,30,0,2,4,10,8315.191
2014,2,13,5,6.2,75,6.9,50,0,0,30,0,2,4,10,6087.496
2014,2,13,6,6.3,75,6.5,57,5,0,61,1,2.5,4,10,9502.929667
2014,2,13,7,6.2,75,5.6,48,5,0,63,1,2.5,4,10,11879.167
2014,2,14,0,7.2,81,2.6,30,0,0,20,0,2,3,10,13763.704
2014,2,14,1,9.2,66,4.4,42,0,0,20,0,2.5,3,10,12269.52133
2014,2,14,2,9.1,60,5.2,43,0,0,20,0,2,3,10,16651.19633
2014,2,14,3,7.2,60,5.3,33,0,0,20,0,2,3,10,16454.21133
2014,2,14,4,4,76,6.4,14,0,0,20,0,2,3,10,15164.88733
2014,2,14,5,4,76,5.3,21,0,0,20,0,2,3,10,14014.57833
2014,2,14,6,3.1,76,5.3,12,0,0,10,0,1.5,2,10,8265.027333
2014,2,14,7,3.1,76,4.2,358,0,0,10,0,1.5,2,10,6017.099
2014,2,15,0,7.5,56,2,7,0,0,0,0,1,1,10,3466.405667
2014,2,15,1,9.2,51,1.8,357,0,0,0,0,1,1,10,3188.986667
2014,2,15,2,9,41,1.7,337,0,0,0,0,1,1,10,4890.138333
2014,2,15,3,8.1,51,3.9,354,0,0,0,0,1,1,10,4179.752333
2014,2,15,4,5.1,55,2.1,328,0,0,0,0,1,1,10,2353.736
2014,2,15,5,3.3,65,2.5,332,0,0,0,0,0.5,1,10,3209.791333
2014,2,15,6,3,70,2,32,0,0,10,0,0.5,2,6.222222222,841.1966667
2014,2,15,7,2.6,70,2.3,278,0,0,20,0,0.5,3,9.111111111,1075.120333
2014,2,16,0,7,61,2,254,0,0,20,0,0.5,3,1.833333333,94.09333333
2014,2,16,1,11.1,51,2,125,0,0,20,0,0.5,3,0,0
2014,2,16,2,11,51,2,120,0,0,20,0,0.5,3,0,0
2014,2,16,3,10,66,2.9,121,0,0,20,0,0.5,3,0,0
2014,2,16,4,10.1,70,3,130,0,0,30,0,0.5,4,6.833333333,606.4056667
2014,2,16,5,9.1,75,3.1,140,0,0,30,0,0.5,4,10,1624.478
2014,2,16,6,9,81,2.7,116,5,0,30,0,0.5,4,9.333333333,666.9456667
2014,2,16,7,9.1,85,4,89,5,0,60,1,0.5,4,8.333333333,636.7136667
2014,2,17,0,9.1,90,4,93,20,0,80,1,1,4,8.777777778,697.264
2014,2,17,1,9,90,4.9,85,10,0,90,1,1,4,9.5,1280.787667
2014,2,17,2,9.1,90,6.3,63,20,0,90,1,1.5,4,10,2490.013
2014,2,17,3,9.2,90,5.4,57,20,0,80,1,1.5,4,10,5963.668
2014,2,17,4,8.1,91,5.6,41,5,0,80,1,2,4,10,10663.856
2014,2,17,5,7.1,91,4.6,43,5,0,70,1,2,4,10,12984.07333
2014,2,17,6,7.1,86,5.5,46,5,0,71,1,2.5,4,10,16324.782
2014,2,17,7,7.1,86,4.3,48,5,0,63,1,2.5,4,10,18238.44367
2014,2,18,0,8.1,71,6.4,52,1,0,63,1,3,4,10,16773.69633
2014,2,18,1,8.1,65,6.3,54,0,0,30,0,3,4,10,17391.66267
2014,2,18,2,8.2,65,6.3,58,0,0,30,0,3,4,10,18731.11667
2014,2,18,3,7.1,65,6.3,55,0,0,30,0,2.5,4,10,18340.904
2014,2,18,4,6.1,70,5.1,54,0,0,30,0,2.5,4,10,17643.93767
2014,2,18,5,6.1,70,5.6,45,0,0,30,0,2.5,4,10,17348.33233
2014,2,18,6,6.2,70,4.4,40,0,0,30,0,2.5,4,10,15581.97767
2014,2,18,7,5,70,4.3,40,0,0,30,0,2,4,10,13531.78933
2014,2,19,0,6.1,76,6.5,37,0,0,30,0,2,4,10,12725.26767
2014,2,19,1,7.2,71,6.8,54,0,0,30,0,2,4,10,11800.38867
2014,2,19,2,7.2,66,5.5,49,0,0,30,0,2,4,10,11490.48033
2014,2,19,3,7.1,71,4.2,38,0,0,30,0,1.5,4,10,8663.197667
2014,2,19,4,5,66,3.4,23,0,0,20,0,1,3,10,7731.471333
2014,2,19,5,5.2,66,1.8,7,0,0,20,0,1,3,10,5728.013333
2014,2,19,6,3.2,71,3.4,353,0,0,21,0,1,3,10,2090.925667
2014,2,19,7,3.3,76,2.1,353,0,0,21,0,1,3,9.555555556,679.2606667
2014,2,20,0,7.3,55,2.1,342,0,0,21,0,1,3,9.555555556,1367.330333
2014,2,20,1,8,50,3,337,0,0,21,0,0.5,3,9.5,1181.154
2014,2,20,2,9,50,4.1,328,0,0,11,0,0.5,2,10,2415.657667
2014,2,20,3,6,55,3.4,326,0,0,11,0,0.5,2,10,4621.331667
2014,2,20,4,5,71,4.2,327,0,0,0,0,0.5,1,10,7511.084333
2014,2,20,5,4,76,3.3,328,0,0,0,0,0.5,1,10,12692.00333
2014,2,20,6,3.1,72,4.2,335,0,0,0,0,0.5,1,10,14724.33767
2014,2,20,7,2.2,67,5.4,337,0,0,0,0,0.5,1,10,13765.01133
2014,2,21,0,5,55,2.9,346,0,0,0,0,0.5,1,10,11426.92533
2014,2,21,1,7.8,45,3.8,346,0,0,0,0,0.5,1,10,5938.930333
2014,2,21,2,7.8,50,4,329,0,0,0,0,0.5,1,10,7257.690333
2014,2,21,3,6.1,50,3.1,325,0,0,0,0,0.5,1,10,13066.88933
2014,2,21,4,4,50,3.3,296,0,0,0,0,0.5,1,10,12028.148
2014,2,21,5,3.1,55,3.9,304,0,0,0,0,0,1,10,11281.30667
2014,2,21,6,2.1,61,2.5,309,0,0,0,0,0,1,10,6924.824
2014,2,21,7,1,60,2.2,334,0,0,0,0,0,1,10,6061.569333
2014,2,22,0,6.1,56,2.1,313,0,0,10,0,0,2,10,7981.651333
2014,2,22,1,8,40,0.7,290,0,0,10,0,0,2,10,9059.673333
2014,2,22,2,7.9,46,2.5,339,0,0,10,0,0,2,10,8063.150667
2014,2,22,3,7,56,3.3,338,0,0,0,0,0,1,10,2976.901333
2014,2,22,4,5.2,60,3.2,359,0,0,0,0,0,1,9.888888889,1414.872667
2014,2,22,5,4.4,65,3.1,352,0,0,0,0,0,1,9.777777778,742.88
2014,2,22,6,4.3,66,3.3,340,0,0,0,0,0,1,8.222222222,695.0986667
2014,2,22,7,4.4,66,3.3,6,0,0,0,0,0,1,10,1356.061333
2014,2,23,0,8.3,66,1.4,35,0,0,10,0,0,2,10,3168.586
2014,2,23,1,10.1,56,1.7,33,0,0,10,0,0,2,10,2754.904667
2014,2,23,2,11.1,56,1.7,26,0,0,0,0,0.5,1,10,1262.816
2014,2,23,3,9,66,2.8,16,0,0,0,0,0,1,5.5,195.8553333
2014,2,23,4,7,70,2.1,6,0,0,10,0,0,2,9.055555556,603.8843333
2014,2,23,5,5,70,2,7,0,0,10,0,0,2,9,569.632
2014,2,23,6,3.9,70,2.1,345,0,0,10,0,0,2,0.333333333,3.331333333
2014,2,23,7,3.4,70,2.3,326,0,0,10,0,0,2,0.944444444,27.64366667
2014,2,24,0,9.3,70,2.2,5,0,0,10,0,0,2,6.777777778,581.394
2014,2,24,1,12.1,60,1.3,48,0,0,10,0,0,2,9.944444444,1324.211333
2014,2,24,2,13.1,55,1.5,48,0,0,0,0,0,1,8.5,571.4636667
2014,2,24,3,10,65,1.6,34,0,0,0,0,0,1,0.222222222,3.044666667
2014,2,24,4,9.1,66,2.6,82,0,0,10,0,0,2,6.333333333,430.0073333
2014,2,24,5,6.6,71,4,340,0,0,10,0,0,2,0.888888889,14.11933333
2014,2,24,6,5.9,71,2.6,344,0,0,20,0,0,3,0.166666667,1.310666667
2014,2,24,7,6.1,70,2.5,6,0,0,20,0,0,3,0,0
2014,2,25,0,10.1,75,2.4,33,0,0,20,0,0,3,0,0
2014,2,25,1,13.1,64,1.7,79,0,0,20,0,0,3,0,0
2014,2,25,2,13,59,2.9,101,0,0,30,0,0,4,0.111111111,0.868666667
2014,2,25,3,12,69,3,106,0,0,30,0,0,4,1.666666667,108.1253333
2014,2,25,4,11,70,1.9,102,0,0,30,0,0.5,4,3.055555556,80.97633333
2014,2,25,5,11.2,75,3,107,0,0,30,0,1,4,4.166666667,147.0886667
2014,2,25,6,10.1,85,3.1,79,10,0,30,0,1,4,6.333333333,313.0436667
2014,2,25,7,10.1,90,4.1,69,10,0,69,1,1,4,9.277777778,923.1863333
2014,2,26,0,10.1,90,5.3,68,20,0,89,1,1,4,9.388888889,1004.557
2014,2,26,1,11,90,5.4,57,20,0,90,1,1.5,4,9.333333333,1141.293
2014,2,26,2,11.1,90,6.7,44,20,0,80,1,2,4,9.888888889,2602.328333
2014,2,26,3,11.1,90,6.8,34,10,0,73,1,2,4,10,8698.658667
2014,2,26,4,10.1,86,5.3,33,5,0,61,1,2,4,10,14224.74367
2014,2,26,5,10.2,86,5.2,43,0,0,30,0,2,4,10,13543.917
2014,2,26,6,9.3,86,4.3,14,0,0,30,0,2,4,10,15163.994
2014,2,26,7,8.1,75,4.5,360,0,0,20,0,1.5,3,10,11346.74233
2014,2,27,0,12.1,70,4.4,314,0,0,20,0,1.5,3,10,5283.788333
2014,2,27,1,13.9,55,4.5,306,0,0,10,0,1,2,10,4671.424667
2014,2,27,2,13.8,55,4.4,315,0,0,10,0,1,2,10,3476.288333
2014,2,27,3,11.8,60,4.7,317,0,0,10,0,0.5,2,10,4915.153
2014,2,27,4,8.8,60,3.6,323,0,0,10,0,0.5,2,10,9662.822667
2014,2,27,5,9,71,3.7,321,0,0,20,0,0.5,3,10,6797.293667
2014,2,27,6,8.3,76,3.4,325,0,0,20,0,0.5,3,10,14282.272
2014,2,27,7,8.3,76,3.3,325,0,0,20,0,0.5,3,10,10242.16167
2014,2,28,0,10.1,80,3.6,314,0,0,30,0,0.5,4,10,9199.536
2014,2,28,1,11.1,75,3.1,330,0,0,30,0,0.5,4,10,9342.248667
2014,2,28,2,12,80,2.5,325,5,0,30,0,0.5,4,10,9277.044
2014,2,28,3,11.2,85,2.7,56,5,0,63,1,1,4,10,7001.394
2014,2,28,4,11,80,3.6,90,0,0,30,0,1,4,9.888888889,3193.270333
2014,2,28,5,11,78,1.6,123,0,0,30,0,1,4,8.5,621.4643333
2014,2,28,6,10.1,91,1.7,136,0,0,30,0,1,4,2.666666667,100.689
2014,2,28,7,10.7,95,2.3,1,1,0,60,1,1,4,5.111111111,607.3626667
2014,3,1,0,12.1,85,2,80,5,0,79,1,1,4,9.611111111,1966.532667
2014,3,1,1,12.2,90,3.3,70,10,0,80,1,1,4,7.666666667,732.4106667
2014,3,1,2,12.1,90,4.5,70,10,0,81,1,1,4,5.611111111,759.2553333
2014,3,1,3,11.2,90,3.6,52,5,0,71,1,1,4,9.722222222,1304.989
2014,3,1,4,8.2,95,3.3,351,5,0,63,1,1,4,6.555555556,459.418
2014,3,1,5,8.2,95,4.4,348,5,0,63,1,1,4,8,531.835
2014,3,1,6,8.2,90,4.3,341,0,0,30,0,1,3,10,3804.037333
2014,3,1,7,6.9,90,5.3,339,0,0,20,0,1,3,10,7590.622667
2014,3,2,0,9,52,5.1,343,0,0,10,0,1,2,10,7964.251667
2014,3,2,1,11.1,47,7.2,345,0,0,10,0,1,2,10,13672.38467
2014,3,2,2,11,41,6.2,348,0,0,10,0,1,2,10,15995.34
2014,3,2,3,10.1,31,5.3,350,0,0,10,0,1,2,10,9921.789
2014,3,2,4,8.1,61,4.4,3,0,0,20,0,1,3,10,13977.90367
2014,3,2,5,7.1,65,4.6,15,0,0,20,0,1,3,10,18684.99133
2014,3,2,6,7.2,66,3.4,44,0,0,20,0,1,3,10,18054.51067
2014,3,2,7,6.2,60,3.3,38,0,0,10,0,1,2,10,10448.04333
2014,3,3,0,10.2,46,3,37,0,0,10,0,1,2,10,5136.141
2014,3,3,1,11.1,36,4,50,0,0,10,0,1,2,10,7690.035
2014,3,3,2,11.2,36,4.8,53,0,0,10,0,1,2,10,5345.233
2014,3,3,3,10.1,51,3.9,72,0,0,10,0,1,2,10,5955.407667
2014,3,3,4,8.1,56,4.9,84,0,0,10,0,1,3,10,8246.307667
2014,3,3,5,8.1,65,2.9,80,0,0,10,0,1,3,10,5919.191333
2014,3,3,6,8.2,65,2.9,101,0,0,10,0,1,2,10,3504.9
2014,3,3,7,8.2,65,2.9,97,0,0,20,0,1,3,10,5007.254
2014,3,4,0,10.2,69,4,96,0,0,30,0,1,4,10,4942.624667
2014,3,4,1,10.1,80,4,98,0,0,30,0,1,4,10,3910.231
2014,3,4,2,10.2,90,5.5,76,0,0,60,1,0.5,4,9.833333333,1702.18
2014,3,4,3,9.1,90,6,28,0,0,70,1,1,4,9.833333333,1442.392333
2014,3,4,4,9.2,85,4.3,10,0,0,60,1,1,4,4.222222222,237.9566667
2014,3,4,5,8.2,85,4.5,8,0,0,30,0,1,4,8.388888889,2300.396
2014,3,4,6,7,80,5.4,349,0,0,30,0,1,4,10,7334.567667
2014,3,4,7,7.1,70,6.3,344,0,0,20,0,1,3,10,7083.725333
2014,3,5,0,6.8,69,6.4,338,0,0,10,0,1,2,10,10108.81533
2014,3,5,1,7.9,64,6,343,0,0,10,0,1,2,10,15244.48067
2014,3,5,2,6.9,64,6.3,344,0,0,10,0,1,2,10,18823.97133
2014,3,5,3,5.9,69,6.6,343,0,0,10,0,1,2,10,19350.23367
2014,3,5,4,4,45,6.5,350,0,0,10,0,1,2,9.777777778,18904.30433
2014,3,5,5,2.9,44,6.5,355,0,0,10,0,1,2,9.833333333,19142.97
2014,3,5,6,3,44,5.5,358,0,0,10,0,1,2,9.944444444,19570.83233
2014,3,5,7,2,45,5.4,0,0,0,10,0,1,2,10,19659.32
2014,3,6,0,5,35,4.2,16,0,0,20,0,1,3,10,19258.23567
2014,3,6,1,7.1,33,4,31,0,0,20,0,1,3,10,14989.74733
2014,3,6,2,7,35,5,14,0,0,20,0,1,3,10,15550.42533
2014,3,6,3,6.1,40,4.5,340,0,0,20,0,1,3,10,14094.85233
2014,3,6,4,4.1,56,4.5,341,0,0,20,0,0.5,3,10,10853.34133
2014,3,6,5,4,61,3.5,333,0,0,10,0,0.5,2,9.944444444,4692.469667
2014,3,6,6,2,61,3.4,332,0,0,0,0,0.5,1,10,6557.425
2014,3,6,7,2.1,66,4.3,351,0,0,0,0,0.5,2,10,5116.234333
2014,3,7,0,5.1,50,5.3,346,0,0,20,0,0.5,3,10,3150.228
2014,3,7,1,7,40,5,349,0,0,21,0,0.5,3,10,3939.67
2014,3,7,2,7.1,30,4.9,346,0,0,10,0,0.5,2,10,5346.754
2014,3,7,3,5.1,40,4.4,345,0,0,10,0,0.5,2,10,7727.668333
2014,3,7,4,5.2,35,4.4,354,0,0,20,0,0.5,3,10,7588.095
2014,3,7,5,4.2,30,2,8,0,0,20,0,0.5,3,10,11161.25233
2014,3,7,6,2.1,45,2.2,8,0,0,10,0,0.5,2,10,8419.045
2014,3,7,7,1.3,45,2.1,11,0,0,10,0,0.5,2,10,8551.989
2014,3,8,0,6.2,30,2.9,14,0,0,10,0,0.5,2,10,10435.414
2014,3,8,1,8.1,25,1.5,13,0,0,20,0,0.5,3,10,7633.666333
2014,3,8,2,8,30,2.7,359,0,0,20,0,0.5,3,10,5237.542667
2014,3,8,3,5.9,35,3.4,336,0,0,20,0,0.5,3,10,5609.749333
2014,3,8,4,5.1,55,4.5,339,0,0,20,0,0.5,3,10,6993.341333
2014,3,8,5,4.2,60,3.3,343,0,0,10,0,0.5,2,10,5701.839
2014,3,8,6,3.1,55,4.6,338,0,0,10,0,0.5,2,10,2469.042667
2014,3,8,7,2.2,56,4.4,334,0,0,10,0,0.5,2,10,8975.507667
2014,3,9,0,7.2,53,4.6,307,0,0,10,0,0.5,2,10,8832.372333
2014,3,9,1,9,51,6.7,309,0,0,20,0,0.5,3,10,4509.413
2014,3,9,2,9.1,62,7.6,326,0,0,20,0,0.5,3,10,3863.110667
2014,3,9,3,6,61,6.6,332,0,0,10,0,1,2,10,10313.14667
2014,3,9,4,3.9,55,7.7,333,0,0,10,0,1,2,10,16466.39567
2014,3,9,5,2,55,6.7,335,0,0,10,0,1,2,10,17185.75433
2014,3,9,6,1,55,5.5,341,0,0,0,0,1,1,10,13178.82233
2014,3,9,7,0,50,5.5,342,0,0,0,0,1,1,10,10441.30833
2014,3,10,0,4,50,4.1,344,0,0,0,0,0.5,1,10,11667.797
2014,3,10,1,8,45,3.1,322,0,0,0,0,0.5,1,10,8401.676333
2014,3,10,2,8.9,46,5.4,322,0,0,0,0,0.5,1,10,5268.024
2014,3,10,3,7,51,5.4,327,0,0,0,0,0.5,1,10,11122.50033
2014,3,10,4,3.9,56,3.6,331,0,0,0,0,0.5,1,10,5093.874667
2014,3,10,5,2.1,66,2.8,319,0,0,0,0,0.5,1,10,11175.85833
2014,3,10,6,1.2,71,2.7,302,0,0,0,0,0.5,1,10,8354.128667
2014,3,10,7,1.2,61,2.5,311,0,0,0,0,0,1,10,6470.050333
2014,3,11,0,8.3,56,2,211,0,0,0,0,0,1,10,4638.006333
2014,3,11,1,12.3,45,0.1,314,0,0,0,0,0,1,10,4736.024333
2014,3,11,2,13.2,44,3,196,0,0,0,0,0,1,6.833333333,1025.509667
2014,3,11,3,11,60,6,186,0,0,0,0,0,1,3.666666667,109.856
2014,3,11,4,9.1,65,4.7,200,0,0,0,0,0.5,1,8.166666667,944.26
2014,3,11,5,8.2,65,4,187,0,0,0,0,0.5,1,9.166666667,4271.115667
2014,3,11,6,8.2,65,4.3,191,0,0,10,0,0.5,2,9,7182.815667
2014,3,11,7,9.4,70,3.5,204,0,0,20,0,1,3,9,7692.511333
2014,3,12,0,14.3,75,4.5,192,0,0,30,0,1,4,9,10583.61233
2014,3,12,1,14.1,85,5.8,178,0,0,28,0,1,4,9,5045.741667
2014,3,12,2,14.2,90,7,183,0,0,59,1,1,4,9,7111.063667
2014,3,12,3,14.2,90,6.4,185,0,0,70,1,1,4,9,11924.82667
2014,3,12,4,14.1,89,6.2,187,0,0,80,1,1.5,4,9,14636.59767
2014,3,12,5,13.1,88,4.7,236,0,0,70,1,1.5,4,9.444444444,11432.73667
2014,3,12,6,12.1,84,6.1,311,0,0,60,1,1.5,4,10,18187.057
2014,3,12,7,10,76,7.6,322,0,0,62,1,1.5,4,10,7537.426667
2014,3,13,0,7.7,86,7.5,326,1,0,31,0,1,4,9.888888889,2291.188333
2014,3,13,1,7.7,81,7.6,320,1,0,30,0,1,3,10,17779.48667
2014,3,13,2,6.7,81,7.7,321,0,0,30,0,1,3,9.944444444,19246.30033
2014,3,13,3,5.9,81,6.6,319,0,0,30,0,1.5,3,9.777777778,17830.42967
2014,3,13,4,6,66,6.9,333,5,0,21,0,1.5,3,10,16767.00867
2014,3,13,5,5.2,65,4.4,341,5,0,21,0,1,3,10,17882.561
2014,3,13,6,4.1,66,4.5,329,10,0,21,0,1,3,10,18932.93233
2014,3,13,7,4,60,4.7,314,5,0,21,0,1,3,10,14755.17967
2014,3,14,0,7.1,50,5.5,311,5,0,21,0,1,3,10,12008.946
2014,3,14,1,9,45,5.5,312,1,0,10,0,1,2,10,9520.176667
2014,3,14,2,8.9,50,6.4,323,5,0,10,0,1,2,10,7430.056
2014,3,14,3,8.1,51,6.5,330,0,0,11,0,1,2,10,7074.044333
2014,3,14,4,5.9,46,4.6,332,0,0,0,0,0.5,1,10,14566.58033
2014,3,14,5,5.1,46,2.5,327,0,0,0,0,0.5,1,10,17247.596
2014,3,14,6,2.9,46,2.4,288,0,0,0,0,0.5,1,10,12119.887
2014,3,14,7,2.1,46,2.2,269,0,0,0,0,0.5,1,10,2256.125667
2014,3,15,0,9.1,50,2,237,0,0,0,0,0.5,1,10,5322.470333
2014,3,15,1,13.3,40,1.4,247,0,0,0,0,0.5,1,8.277777778,1662.933
2014,3,15,2,15.5,45,3.6,233,0,0,0,0,0.5,1,0.444444444,42.47533333
2014,3,15,3,12.1,50,5.1,224,0,0,0,0,0.5,1,9.722222222,6145.516333
2014,3,15,4,10.9,66,5.1,228,0,0,0,0,0.5,1,10,10764.068
2014,3,15,5,9.8,61,1.9,205,0,0,0,0,0.5,1,10,14769.34033
2014,3,15,6,8.7,70,2.8,223,0,0,0,0,1,1,10,9283.549
2014,3,15,7,8.7,70,2.9,223,0,0,0,0,1,1,10,8766.662
2014,3,16,0,14.1,60,2.5,229,0,0,0,0,1,1,10,9724.874333
2014,3,16,1,17.6,59,3.1,251,0,0,0,0,0.5,1,7.277777778,2934.912
2014,3,16,2,17.700001,59,3,247,0,0,0,0,0.5,1,10,9568.014
2014,3,16,3,16.4,65,4.4,253,0,0,0,0,0.5,1,10,12072.72167
2014,3,16,4,13.1,75,4.1,222,0,0,0,0,0.5,1,10,10019.80667
2014,3,16,5,12.1,81,2.1,203,0,0,0,0,0.5,1,10,8465.099333
2014,3,16,6,10.3,86,3.1,215,0,0,0,0,0.5,1,10,6552.282667
2014,3,16,7,9.6,80,3.3,205,0,0,10,0,0.5,2,10,11932.10633
2014,3,17,0,14.3,70,2,188,0,0,20,0,0.5,3,10,10416.19733
2014,3,17,1,16.5,74,5.5,173,0,0,20,0,0.5,4,10,11489.48267
2014,3,17,2,15.2,90,7.3,181,0,0,27,0,1,4,10,5771.057
2014,3,17,3,14.2,90,7.7,168,0,0,79,1,1,4,9.888888889,5003.236
2014,3,17,4,14.2,90,6.5,182,5,0,70,1,1,4,10,11528.45333
2014,3,17,5,14.2,85,5.1,200,0,0,58,1,1,4,10,15075.53
2014,3,17,6,13.2,80,3.8,230,0,0,30,0,1.5,4,9.777777778,16995.642
2014,3,17,7,12.8,80,2.2,227,0,0,20,0,1,3,10,16640.74967
2014,3,18,0,16.299999,86,1.5,241,5,0,20,0,1,3,10,15860.492
2014,3,18,1,19.5,76,0.8,345,5,0,20,0,1,3,10,12124.25633
2014,3,18,2,18.9,70,7.1,308,20,0,20,0,1,3,10,3452.902333
2014,3,18,3,15.5,65,4.7,302,20,0,10,0,1,2,10,3833.848
2014,3,18,4,10.7,74,3.8,306,5,0,10,0,0.5,2,7.611111111,1926.522667
2014,3,18,5,10.8,75,3.7,324,0,0,10,0,0.5,2,10,6737.906333
2014,3,18,6,11.2,75,5.2,72,0,0,10,0,0.5,2,10,13088.44633
2014,3,18,7,11.1,75,4.1,84,0,0,10,0,1,2,10,11663.727
2014,3,19,0,13.2,70,2.2,93,0,0,10,0,1,2,10,5374.138333
2014,3,19,1,13,70,2,76,0,0,20,0,1,3,9.888888889,2115.826
2014,3,19,2,15.2,70,4.1,72,0,0,27,0,1,4,10,5664.031333
2014,3,19,3,14.1,75,4.3,74,0,0,30,0,1,4,10,3258.749
2014,3,19,4,12.1,80,3.1,70,0,0,30,0,1,4,10,3021.026333
2014,3,19,5,11.1,75,3.2,26,0,0,63,1,1,4,10,2517.625667
2014,3,19,6,10.1,75,3.1,358,0,0,20,0,0.5,3,10,1761.856667
2014,3,19,7,10.1,75,4.2,331,0,0,20,0,0.5,3,10,2091.401667
2014,3,20,0,11,60,3.5,327,5,0,20,0,1,3,10,1672.959
2014,3,20,1,12,45,4.2,318,5,0,21,0,1,3,10,7374.866667
2014,3,20,2,11,46,6.5,322,5,0,10,0,1,2,10,16378.443
2014,3,20,3,9.1,56,7.6,322,0,0,0,0,1,1,10,16393.77933
2014,3,20,4,7,50,7.6,330,0,0,11,0,1.5,2,10,19275.59433
2014,3,20,5,6,60,6.7,333,0,0,22,0,1.5,3,9.888888889,19335.724
2014,3,20,6,6.1,60,6.7,337,5,0,21,0,1.5,3,10,19303.24633
2014,3,20,7,5.1,60,6.7,334,5,0,10,0,1.5,2,10,19140.754
2014,3,21,0,8.1,45,6.4,336,5,0,10,0,1,2,9.722222222,18263.88967
2014,3,21,1,10.1,35,6.3,332,0,0,10,0,1,2,10,18790.365
2014,3,21,2,11.1,35,6.3,327,0,0,0,0,1,1,10,14719.36067
2014,3,21,3,9.2,40,6.6,331,0,0,0,0,1,1,10,13472.245
2014,3,21,4,7,45,6.6,342,0,0,0,0,1,1,10,15993.414
2014,3,21,5,6.1,50,4.4,347,0,0,0,0,1,1,10,19059.98933
2014,3,21,6,4.4,50,3.3,341,0,0,0,0,0.5,1,10,18045.59133
2014,3,21,7,3.1,50,2.5,316,0,0,0,0,0.5,1,10,17006.739
2014,3,22,0,10.2,50,2.2,286,0,0,0,0,0.5,1,10,10432.22567
2014,3,22,1,15.3,40,2,328,0,0,0,0,0.5,1,10,4802.191
2014,3,22,2,16.6,40,3.8,42,0,0,0,0,0.5,1,6.555555556,554.6266667
2014,3,22,3,14.2,45,5.2,317,0,0,0,0,0.5,1,7.166666667,520.0896667
2014,3,22,4,10.1,51,4.3,308,0,0,0,0,0.5,1,6.055555556,440.7633333
2014,3,22,5,7.9,56,2.6,296,0,0,0,0,0.5,1,9.888888889,1771.714667
2014,3,22,6,5.7,55,3,302,0,0,0,0,0.5,1,7.222222222,1405.784
2014,3,22,7,3.9,50,2.9,300,0,0,0,0,0.5,1,9.388888889,3375.272667
